Produto/Unidade,Nível de Comercialização,U.F.,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015
INHAME (kg),ATACADO,BA,"4,40","3,80","3,71","4,50","4,35","4,08","3,79","3,92","3,94","3,18","4,00","5,42"
LARANJA PERA (kg),ATACADO,BA,"0,48","0,52","0,44","0,59","0,58","0,58","0,46","0,44","0,42","0,41","0,49","0,53"
LEITE DE CABRA TIPO C (l),ATACADO,BA,,"1,75","2,50","1,75",,,"1,75","2,11","2,11","2,11","2,02","1,99"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,BA,,,,,,,,,,,,"145,61"
LEITE DE VACA TIPO C (l),ATACADO,BA,"1,84","1,71","1,75","1,90","1,97","1,72","1,82","1,98","1,94","2,11","2,20","1,93"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (10 kg),ATACADO,BA,,,,,,,,,,,,"25,91"
MAMÃO FORMOSA (kg),ATACADO,BA,"1,33","1,04","0,94","1,44","1,16","0,98","1,30","1,27","1,25","1,33","1,37","1,58"
MARACUJÁ AZEDO (kg),ATACADO,BA,"1,78","1,72","1,80","1,71","1,41","1,72","1,51","1,83","2,61","2,64","2,86","2,31"
MAÇÃ NACIONAL (kg),ATACADO,BA,"3,69","3,70","3,54","3,45","3,39","3,58","3,82","3,67","3,76","3,97","4,28","4,70"
MILHO EM GRÃOS (60 kg),ATACADO,BA,"33,43","34,92","38,00","37,55","36,60","35,90","35,94","35,95","36,59","39,10","39,56","41,36"
OLEO DE SOJA REFINADO (20 latas),ATACADO,BA,,,,,,,,,,,,"64,02"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,BA,,,,,,,,,,,,"87,51"
PIMENTÃO VERDE (kg),ATACADO,BA,"2,56","3,56","3,06","2,63","2,15","2,20","2,40","2,80","2,34","2,02","2,43","2,90"
"POLPA DE AÇAÍ GROSSA(O) (1,2 kg)",ATACADO,BA,,,,,,,,,,,,"18,12"
QUIABO (kg),ATACADO,BA,"2,88","3,48","2,50","4,75","3,10","3,25","3,27","3,35","3,42","3,05","2,83","3,72"
SISAL EM BRUTO TIPO 1 (kg),ATACADO,BA,"2,60","2,70",,,,,,,,,,
SISAL EM BRUTO TIPO 2 (kg),ATACADO,BA,"2,40","2,60",,,,,,,,,,
SORGO GRANÍFERO EM GRÃOS (60 kg),ATACADO,BA,,,,,,,"25,00","25,00",,,,
TANGERINA (kg),ATACADO,BA,"1,44","2,11","1,87","2,08","2,17","2,05","1,42","1,52","1,65","1,70","1,84","1,63"
TOMATE (kg),ATACADO,BA,"1,14","1,81","1,63","2,30","2,62","2,23","2,01","1,58","1,08","1,47","1,90","1,94"
ABACAXI PÉROLA (t),PRODUTOR,BA,,,,,,"1.500,00","1.430,00","1.225,00","1.775,00","1.460,00","1.475,00","1.225,00"
ALGODÃO EM CAROÇO (15 kg),PRODUTOR,BA,"17,80","18,00",,"15,00","18,00","20,00","19,33","19,00","22,67","21,67","22,00",
ALGODÃO EM PLUMA (15 kg),PRODUTOR,BA,"53,60","55,39","59,60","68,08","69,11","68,11","70,98","73,06","74,86","76,28","77,01","77,71"
ALHO COMUM (10 kg),PRODUTOR,BA,,,,,,,,,,,,"145,25"
ALHO COMUM (kg),PRODUTOR,BA,"6,50","6,50","6,75","7,00","8,20","9,00",,,"8,00","8,00","8,00","9,00"
AMÊNDOA DE CACAU (15 kg),PRODUTOR,BA,"105,00","105,75","116,75","113,25","117,80","123,00","120,60","120,50","133,00","139,00","144,50","151,75"
ARROZ EM CASCA (60 kg),PRODUTOR,BA,"37,75","37,75","37,75","36,69","37,00","39,25","37,40","37,00","37,00","38,20","39,00","39,00"
BANANA PRATA (20 kg),PRODUTOR,BA,"23,45","30,40","27,89","28,03","27,93","27,55","21,04","13,49","14,63","11,55","14,01","20,46"
BATATA INGLESA (50 kg),PRODUTOR,BA,"104,50","96,25","87,50","88,33","96,00","97,50","97,50","85,50","50,00","70,00","101,25","93,33"
BATATA-DOCE (kg),PRODUTOR,BA,"2,21","2,50","1,16","2,09","2,00","2,25","2,29","2,44","2,18","2,24","2,32","2,40"
BOI GORDO (15 kg),PRODUTOR,BA,,,,,,,,,,,,"146,68"
BORRACHA NATURAL (kg),PRODUTOR,BA,"1,45","1,65","1,56","1,66","1,60","1,83","1,85","1,80","1,95","1,93","2,00","1,99"
CAFÉ ARÁBICA (60 kg),PRODUTOR,BA,"437,01","420,32","407,87","425,11","397,71","402,16","405,07","438,57","434,84","454,64","435,44","438,20"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,BA,,,,,,,,,,,,"420,00"
CAFÉ CONILLON TIPO 7/8 - 13% UMID BROCADO (60 kg),PRODUTOR,BA,"270,00","285,50","282,50","281,25","270,00","277,50","286,00","307,50","320,00","333,00","355,00","357,50"
CANA DE AÇÚCAR (t),PRODUTOR,BA,,,,"53,19","66,67","80,00","73,80","63,33","65,00","67,52","71,38",
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,BA,,"13,00","16,00","13,33",,,"12,00","16,50","16,00","16,00","15,25","16,33"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,BA,"2,00",,,,,,,,,,"3,50","3,05"
CEBOLA (20 kg),PRODUTOR,BA,,,,,,,,,,,,"33,63"
FARINHA DE MANDIOCA (50 kg),PRODUTOR,BA,"67,92","71,79","67,62","62,80","64,28","65,78","64,09","68,33","71,79","73,25","86,67","101,53"
FEIJÃO CAUPI (60 kg),PRODUTOR,BA,"68,00","70,00","77,50","117,50","102,50","125,00",,,,,"90,00","100,00"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,BA,"119,22","133,23","130,03","125,20","126,05","132,75","141,56","113,40","126,96","128,34","146,12","164,68"
GUARANÁ TIPO 1 (kg),PRODUTOR,BA,"12,45","12,71","12,73","12,30","12,00","12,00","12,27","12,00","11,33","10,78","11,63","12,50"
GUARANÁ TIPO 2 (kg),PRODUTOR,BA,"7,00","8,38","7,00","8,00","9,80","9,75","8,20","9,00","8,67","7,20","6,50","8,00"
LARANJA PERA (t),PRODUTOR,BA,,,,,,,,,,,,"190,00"
LEITE DE CABRA (l),PRODUTOR,BA,,"1,50","2,00","1,54",,,"1,51","1,51","1,41","1,41","1,44","1,44"
LEITE DE CABRA IN NATURA (l),PRODUTOR,BA,"1,50","1,50","1,50","1,50","1,50","1,41","1,41","1,41","1,41","1,41","1,41","1,44"
LEITE DE VACA (l),PRODUTOR,BA,"0,96","0,93","0,90","0,87","0,88","0,89","0,92","0,97","1,01","1,00","1,02","1,01"
LEITE DE VACA IN NATURA (l),PRODUTOR,BA,,,,,,,,,,,,"1,02"
MAMONA EM BAGA (60 kg),PRODUTOR,BA,"73,77","62,54","58,17","60,71","64,23","70,29","74,20","84,71","94,83","91,60","91,79","89,13"
MANGA TOMMY ATKINS (kg),PRODUTOR,BA,"0,76","1,08","1,33","1,60","0,85","1,01","1,32","1,52","1,75","0,89","0,88","0,74"
MANGABA FRUTO (kg),PRODUTOR,BA,"3,30","3,83","4,00","4,00","4,30","4,00","4,00",,,,,"4,50"
MARACUJÁ AZEDO (kg),PRODUTOR,BA,"1,58","1,35","1,98","1,55","1,41","1,37","1,32","1,51","1,95","2,35","2,76","2,11"
MEL DE ABELHA (kg),PRODUTOR,BA,"6,60","6,61","6,65","7,20","7,40","7,35","7,34","7,50","7,50","7,40","7,50","8,21"
MILHO EM GRÃOS (60 kg),PRODUTOR,BA,"26,25","27,17","25,89","25,18","28,32","23,01","22,86","24,61","26,17","29,83","30,76","34,51"
PIAÇAVA BENEFICIADA (15 kg),PRODUTOR,BA,"29,30","28,88","31,50","32,50","31,20","31,00","31,40","31,00","31,00","37,75","35,67","36,00"
PIAÇAVA NÃO BENEFICIADA (15 kg),PRODUTOR,BA,"18,75","18,38","19,75","22,50","18,00","18,00","18,80","17,50","18,00","23,50","17,00","14,00"
PIMENTA DO REINO (kg),PRODUTOR,BA,"18,00","17,50","18,00","18,67","21,60","21,75","21,20","28,13","28,00","25,60","28,00","28,00"
QUIABO (kg),PRODUTOR,BA,,,,,,,,,,,,"2,08"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,BA,"164,47","250,00","202,50","195,00","196,84","197,50","187,37","188,16","187,50","172,50","210,00","272,50"
SISAL EM BRUTO TIPO 1 (kg),PRODUTOR,BA,"2,65","2,79","2,76","2,75","2,79","3,08","3,27","3,35","3,35","3,25","3,30","3,29"
SISAL EM BRUTO TIPO 2 (kg),PRODUTOR,BA,"2,50","2,64","2,69","2,65","2,81","2,99","3,06","3,23","3,23","3,10","3,10","3,08"
SOJA EM GRÃOS (60 kg),PRODUTOR,BA,"53,73","54,58","54,88","55,61","54,60","55,46","62,07","65,54","71,25","72,53","66,96","68,48"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,BA,,,,"24,00","31,00","30,00","20,50",,,,,
SUÍNO VIVO (kg),PRODUTOR,BA,,,,,,,,,,,,"4,20"
TOMATE (26 kg),PRODUTOR,BA,,,,,,,,,,,,"63,70"
UMBU FRUTO (kg),PRODUTOR,BA,"0,78","0,85","1,00","1,45",,,,,,,,"0,73"
UVA DE MESA ITÁLIA (kg),PRODUTOR,BA,"2,77","2,93","2,96","2,90","2,62","2,69","2,46","2,50","2,35","2,43","2,64","2,93"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (kg),VAREJO,BA,,,,,,,,,,,,"2,31"
BATATA INGLESA (kg),VAREJO,BA,,,,,,,,,,,,"3,67"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,BA,,,,,,,,,,,,"10,56"
CARNE DE FRANGO CONGELADO (kg),VAREJO,BA,,,,,,,,,,,,"5,11"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,BA,,,,,,,,,,,,"7,10"
CEBOLA (kg),VAREJO,BA,,,,,,,,,,,,"2,62"
FARINHA DE TRIGO COMUM (kg),VAREJO,BA,,,,,,,,,,,,"2,29"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,BA,,,,,,,,,,,,"3,31"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,BA,,,,,,,,,,,,"4,34"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,BA,,,,,,,,,,,,"2,66"
PÃO FRANCÊS (kg),VAREJO,BA,,,,,,,,,,,,"6,00"
TOMATE (20 kg),VAREJO,BA,,,,,,,,,,,,"69,52"
ABACAXI (un),ATACADO,CE,"3,00","2,80","2,85","2,81","2,92","2,95","2,83","2,76","2,72","2,73","2,70","2,90"
ALGODÃO EM PLUMA (15 kg),ATACADO,CE,"65,00","65,00","65,00","65,00","65,00","65,00","63,00",,,,,
ALHO (kg),ATACADO,CE,"8,47","9,28","12,20","12,15","12,46","12,72","12,77","12,55","12,56","13,64","14,36","15,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,CE,"62,00","63,00","63,00","63,00","63,00","62,75","60,80","61,00","62,50","64,60","67,50","67,75"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (30 kg),ATACADO,CE,"54,00","55,00","55,25","56,50","57,00","57,00","57,00","57,25","58,00","59,60","62,50","65,00"
ARROZ LONGO FINO BENEFICIADO TIPO 3 (30 kg),ATACADO,CE,"50,00","50,00","50,00","50,00","50,00","50,00","50,00","50,00","52,00","52,00","52,00","52,00"
AÇÚCAR CRISTAL (10 kg),ATACADO,CE,"14,30","14,00","14,13","14,75","15,00","15,00","15,00","15,00","15,75","19,20","21,50","21,50"
AÇÚCAR REFINADO (10 kg),ATACADO,CE,"20,00","21,50","22,00","22,80","22,80","22,80","22,80","22,80","22,80","23,28","23,69","24,08"
BANANA NANICA (kg),ATACADO,CE,"2,86","3,92","4,00","3,96","4,02","3,80","3,80","3,80","3,41","2,97","3,00","2,93"
BANANA PRATA (kg),ATACADO,CE,"1,13","1,57","1,72","1,76","1,81","1,79","1,80","1,78","1,57","1,57","1,38","1,57"
BATATA INGLESA (kg),ATACADO,CE,"3,41","2,84","2,51","2,54","2,87","2,92","2,76","2,23","2,48","2,02","2,93","3,13"
BATATA-DOCE (kg),ATACADO,CE,"1,94","1,51","1,99","1,99","1,90","1,70","1,43","1,45","1,56","1,64","1,72","1,97"
CARNE CAPRINA CARCAÇA (kg),ATACADO,CE,,,,,,,,,,,,"13,67"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,CE,,,,,,,,,,"112,00","116,50","115,84"
CARNE DE FRANGO RESFRIADO (20 kg),ATACADO,CE,,,,,,,,,,"114,00","115,50","117,00"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,CE,,,,,,,,,,,,"9,76"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,CE,,,,,,,,,,,,"9,00"
CARÁ (kg),ATACADO,CE,"6,25","6,42","6,65","6,79","6,32","6,28","5,93","6,26","6,38","6,20","6,50","6,53"
CEBOLA (kg),ATACADO,CE,"1,84","2,67","2,74","2,66","4,10","4,97","4,74","3,87","2,55","1,35","1,86","2,80"
COCO VERDE (un),ATACADO,CE,"1,25","1,30","1,20","1,09","1,33","1,29","1,14","1,18","1,23","1,24","1,22","1,25"
FARINHA DE MANDIOCA (50 kg),ATACADO,CE,"75,40","70,00","70,00","70,00","70,00","68,00","63,00","60,00","62,50","68,40","78,00","93,75"
FARINHA DE MANDIOCA TORRADA (50 kg),ATACADO,CE,"75,40","70,00","70,00","70,00","70,00","71,50","63,00","60,00","62,50","68,40","78,00","93,75"
FARINHA DE TRIGO (50 kg),ATACADO,CE,"102,00","101,75","108,50","100,75","103,00","110,00","108,00","104,50","107,00","110,40","112,25","110,00"
FEIJÃO CAUPI (60 kg),ATACADO,CE,"184,20","200,00","266,25","303,00","217,60","134,00","122,80","120,00","143,00","180,20","223,00","257,25"
FEIJÃO COMUM CORES (60 kg),ATACADO,CE,"185,00","214,50","216,25","190,00","174,80","171,25","186,00","170,00","175,00","176,40","205,00","236,00"
INHAME (kg),ATACADO,CE,"2,82","2,63","2,82","3,02","3,27","2,70","2,45","2,83","2,81","3,33","4,42","5,35"
LARANJA PERA (kg),ATACADO,CE,"1,38","1,31","1,45","1,55","1,79","1,61","1,43","1,37","1,37","1,48","1,45","1,54"
LEITE DE CABRA (l),ATACADO,CE,"2,05","2,05","2,09","2,10","2,14","2,20","2,30","2,34","2,35","2,35","2,35","2,39"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,CE,"154,93","152,75","151,33","151,83","151,87","151,50","147,87","147,08","151,83","151,73","150,88","148,08"
LEITE DE VACA EM PÓ INTEGRAL (24 latas de 400 g),ATACADO,CE,"209,93","206,17","205,08","205,50","205,80","206,08","204,80","203,50","203,42","203,33","204,90","206,97"
LEITE DE VACA LONGA VIDA (l),ATACADO,CE,"2,50","2,50","2,50","2,50","2,50","2,50","2,56","2,60","2,64","2,64","2,65","2,64"
LEITE DE VACA TIPO C (l),ATACADO,CE,"2,05","2,05","2,09","2,09","2,14","2,20","2,30","2,32","2,33","2,28","2,25","2,23"
MAMÃO FORMOSA (kg),ATACADO,CE,"0,97","0,92","0,92","0,99","1,16","1,11","1,01","1,02","1,18","1,23","1,32","1,37"
MARACUJÁ AZEDO (kg),ATACADO,CE,"3,86","3,69","4,14","4,07","4,02","4,19","3,21","3,42","4,09","4,52","4,17","5,16"
MAÇÃ NACIONAL (kg),ATACADO,CE,"3,45","3,10","2,64","2,87","2,98","3,50","3,52","3,64","3,67","3,90","4,26","4,71"
MILHO EM GRÃOS (60 kg),ATACADO,CE,"40,53","40,25","40,63","40,41","40,50","37,38","36,48","36,67","41,18","42,46","42,63","44,75"
OLEO DE SOJA REFINADO (20 latas),ATACADO,CE,"53,60","55,75","60,00","63,00","62,20","60,25","57,60","56,00","56,75","60,80","66,00","66,50"
OVOS DE GALINHA GRANDE BRANCO (30 un),ATACADO,CE,,,,,,,,,,"8,17","9,18","9,37"
PIMENTÃO VERDE (kg),ATACADO,CE,"2,40","2,14","2,12","2,34","2,90","1,96","1,78","2,23","1,67","1,90","2,58","3,19"
QUIABO (kg),ATACADO,CE,"4,53","5,00","5,25","4,28","3,96","4,50","3,96","4,03","3,97","4,12","4,38","4,64"
TANGERINA (kg),ATACADO,CE,"3,28","3,54","3,63","3,39","3,12","2,67","2,23","2,15","2,16","2,45","2,91","2,93"
TOMATE (kg),ATACADO,CE,"1,56","1,85","2,09","3,21","4,95","3,28","3,10","2,42","1,56","1,81","2,21","2,73"
ABACAXI PÉROLA (t),PRODUTOR,CE,"1.920,00","2.000,00","2.000,00","1.950,00","1.950,00","1.950,00","1.940,00","1.900,00","1.875,00","1.860,00","1.742,50","1.800,00"
ALGODÃO EM CAROÇO (15 kg),PRODUTOR,CE,"24,70","23,58","23,58","23,58","23,58","23,58",,,,,,
AMENDOIM EM CASCA (30 kg),PRODUTOR,CE,"103,30","103,50","103,50","103,50","103,50","94,04","65,52","65,33","65,33","65,33","65,33","65,33"
ARROZ EM CASCA (60 kg),PRODUTOR,CE,"42,79","43,70","48,00","48,00","48,00","48,00","48,00","48,00","48,00","48,00","48,00","48,00"
BANANA PRATA (20 kg),PRODUTOR,CE,"19,33","19,44","19,88","21,81","23,10","25,56","26,85","27,25","27,25","27,10","26,06","25,50"
BOI VIVO (kg),PRODUTOR,CE,"4,10","4,02","4,13","4,13","4,24","4,48","4,80","4,84","4,89","4,90","4,90","4,90"
CAFÉ ARÁBICA (60 kg),PRODUTOR,CE,"424,00","391,69","410,93","421,84","419,67","404,34","404,00","400,00","414,34","415,98","416,02","419,01"
CANA DE AÇÚCAR (t),PRODUTOR,CE,"77,60","77,70","78,00","78,00","79,80","80,75","80,00","80,00","99,50","119,00","64,70","64,70"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,CE,,,,,,,,,,"13,00","12,67","11,83"
CARNE DE FRANGO RESFRIADO (kg),PRODUTOR,CE,"4,70","4,70","4,70","4,70","4,46","4,40","4,30","4,40","4,40","4,40","5,15","5,74"
CARNE SUÍNA CONGELADO ABATIDO COM TOUCINHO (kg),PRODUTOR,CE,"8,10","7,80","7,60","7,00","6,84","6,75","7,02","7,05","7,05","7,47","7,80","7,95"
CARNE SUÍNA CONGELADO ABATIDO SEM TOUCINHO (kg),PRODUTOR,CE,"9,70","9,55","9,41","9,00","8,80","8,85","9,02","9,05","9,05","9,50","9,80","9,95"
CASTANHA DE BABAÇU AMÊNDOA (kg),PRODUTOR,CE,"1,04","1,08","1,04","1,03","1,03","1,01","0,95","1,10","1,25","1,15","1,15","1,15"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,CE,"2,42","2,48","2,48","2,49","2,49","2,70","3,35","3,18","2,57","2,54","2,84","3,00"
CERA DE CARNAÚBA ARENOSA TIPO 5 (15 kg),PRODUTOR,CE,"234,00","240,00","247,50","250,00","252,00","260,00","280,00","290,00","290,00","290,00","260,00","267,50"
CERA DE CARNAÚBA BRANCA TIPO 1 (15 kg),PRODUTOR,CE,"256,00","260,00","267,50","270,00","280,00","300,00","300,00","310,00","310,00","310,00","300,00","300,00"
CERA DE CARNAÚBA PRETA TIPO 4 (15 kg),PRODUTOR,CE,"244,00","250,00","257,50","260,00","270,00","287,50","290,00","297,50","300,00","300,00","271,25","278,75"
FARINHA DE MANDIOCA (50 kg),PRODUTOR,CE,"60,00","60,00","60,54","60,00","59,43","58,39","56,86","55,36","55,54","55,00","55,18","57,14"
FEIJÃO CAUPI (60 kg),PRODUTOR,CE,"110,26","113,37","113,43",,"184,25","181,68","148,63","136,30","137,16","139,72","150,00",
FEIJÃO COMUM CORES (60 kg),PRODUTOR,CE,"121,68","125,94","125,75","125,75","125,75","126,64","129,31","129,31","129,31","131,82","140,88","150,00"
FIBRA DE CARNAÚBA (1000 un),PRODUTOR,CE,"126,67","126,67","126,67","126,67","126,67","127,47","129,67","130,67","131,00","131,80","153,17","216,67"
FRANGO VIVO (kg),PRODUTOR,CE,"3,54","3,60","3,60","3,60","3,21","3,20","3,08","3,34","3,48","3,90","4,20","4,23"
LARANJA (40.8 kg),PRODUTOR,CE,"33,37","31,82","31,82","32,64","32,64","34,22","32,92","31,97","33,73","38,04","38,76","42,74"
LEITE DE CABRA (l),PRODUTOR,CE,"2,40","2,40","2,40","2,43","2,43","2,43","2,43","2,43","2,43","2,47","2,59","2,53"
LEITE DE VACA (l),PRODUTOR,CE,"0,91","0,90","0,90","0,93","0,92","0,94","1,02","1,02","1,02","1,00","1,03","1,02"
MACAÚBA FRUTO (kg),PRODUTOR,CE,"0,38","0,35","0,35","0,35","0,35","0,34","0,30","0,30","0,28","0,21","0,20","0,21"
MAMONA EM BAGA (60 kg),PRODUTOR,CE,"76,11","75,93","75,40","75,40","75,40","75,40",,,,,,
MILHO EM GRÃOS (60 kg),PRODUTOR,CE,"34,74","35,03",,,,,,,,,,
OVOS DE GALINHA GRANDE BRANCO (30 un),PRODUTOR,CE,,,,,,,,,,"6,80","6,80","7,30"
PEQUI COM CASCA (kg),PRODUTOR,CE,"0,85","1,00","1,00","1,00","1,00",,,,,,,
PÓ CERÍFERO DE CARNAÚBA A (kg) (kg),PRODUTOR,CE,"11,80","11,00","11,25","12,00","12,20","13,00","14,00","14,00","14,00","14,00","14,13","14,00"
PÓ CERÍFERO DE CARNAÚBA B (kg) (kg),PRODUTOR,CE,"9,80","9,00","9,25","10,00","10,20","11,00","12,00","12,00","12,00","12,00","11,00","11,00"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,CE,"263,84","271,62","271,62","271,62","271,62","271,62","271,62","271,62","271,62","271,62","271,62","273,38"
SISAL EM BRUTO (kg),PRODUTOR,CE,"1,54","1,54","1,45","1,45","1,44","1,45","1,59","1,59","1,59","1,59","1,58","1,58"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,CE,"26,00","26,00","26,00","26,00","26,00","27,40","31,58","31,58","31,58","31,58","31,58","36,00"
SUÍNO VIVO (kg),PRODUTOR,CE,"5,60","5,15","5,00","5,00","4,46","4,43","4,38","4,50","4,45","4,50","5,08","5,60"
TANGERINA (24 kg),PRODUTOR,CE,"39,65","43,20","43,20","47,50","42,62","22,80","19,92","19,73","20,17","19,20","20,04","22,56"
TOMATE (kg),PRODUTOR,CE,"1,02","0,90","0,91","1,61","2,37","2,35","1,69","1,57","1,09","1,23","1,91","2,33"
UVA ISABEL (kg),PRODUTOR,CE,"2,32","2,20","2,25","2,33","2,77",,,,,,,
ÓLEO DE PEQUI (l),PRODUTOR,CE,"58,33","59,33","56,08","55,00","55,00","55,00","57,33","66,67","70,00","73,33","73,33","73,33"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,CE,,,,,,,,,,,,"2,53"
BATATA INGLESA (kg),VAREJO,CE,,,,,,,,,,,,"3,22"
CARNE BOVINA CONGELADO QUARTO TRASEIRO SEM OSSO (kg),VAREJO,CE,"21,33","21,97","21,64","21,64","22,33","22,49","23,50","23,93","23,61","24,41","24,43","24,83"
CARNE BOVINA QUARTO DIANTEIRO COM OSSO (kg),VAREJO,CE,"12,94","12,75","12,78","12,68","12,33","12,40","12,34","12,27","12,41","12,55","12,48","12,55"
CARNE BOVINA QUARTO TRASEIRO SEM OSSO (kg),VAREJO,CE,"18,00","18,00","18,00","18,00","18,00","18,50","19,00","19,00","19,00","19,00","19,00","19,00"
CARNE DE FRANGO CONGELADO (kg),VAREJO,CE,,,,,,,,,,,,"5,74"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,CE,,,,,,,,,,,,"7,37"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,CE,,,,,,,,,,,,"13,76"
CEBOLA (kg),VAREJO,CE,,,,,,,,,,,,"3,32"
FARINHA DE MANDIOCA FINA TIPO 1 D ÁGUA E MISTA (kg),VAREJO,CE,,,,,,,,,,,,"2,65"
FARINHA DE TRIGO COMUM (kg),VAREJO,CE,,,,,,,,,,,,"2,75"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,CE,,,,,,,,,,,,"5,82"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,CE,,,,,,,,,,,,"5,34"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,CE,,,,,,,,,,,,"5,52"
LEITE DE VACA TIPO C (l),VAREJO,CE,"2,41","2,40","2,46","2,50","2,51","2,49","2,60","2,63","2,66","2,68","2,65","2,56"
POLPA DE AÇAÍ GROSSA(O) (100 g),VAREJO,CE,,,,,,,,,,,,"3,29"
PÃO FRANCÊS (kg),VAREJO,CE,,,,,,,,,,,,"8,89"
TOMATE (kg),VAREJO,CE,,,,,,,,,,,,"3,99"
ABACAXI (un),ATACADO,DF,"4,65","4,46","4,13","4,07","4,21","4,82","5,04","5,20","4,90","5,10","5,50","5,58"
ALHO (kg),ATACADO,DF,"7,85","8,38","10,05","11,00","10,92","10,50","11,30","11,65","12,00","12,82","13,50","14,78"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (5 kg),ATACADO,DF,,,,,,,,,,,,"12,97"
AÇÚCAR CRISTAL (30 kg),ATACADO,DF,,,,,,,,,,,,"66,72"
BANANA NANICA (kg),ATACADO,DF,"1,65","1,59","1,65","1,70","1,74","1,61","1,54","1,81","1,80","1,70","1,83","1,90"
BANANA PRATA (kg),ATACADO,DF,"2,53","2,93","2,73","2,80","2,81","2,67","2,40","2,52","2,06","1,83","1,95","2,20"
BATATA INGLESA (kg),ATACADO,DF,"2,91","2,60","2,50","2,10","2,30","2,28","2,22","1,71","1,88","1,55","3,37","2,96"
BATATA-DOCE (kg),ATACADO,DF,"1,59","1,32","1,27","1,36","1,27","1,04","1,13","1,14","1,14","1,19","1,59","1,71"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,DF,,,,,,,,,,,,"107,80"
CARNE BOVINA PONTA DE AGULHA (25 - 30 kg),ATACADO,DF,,,,,,,,,,"304,50","272,50","272,50"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,DF,,,,,,,,,,"98,50","109,80","110,00"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (12 kg),ATACADO,DF,,,,,,,,,,"105,50","118,80","130,80"
CARÁ (kg),ATACADO,DF,"1,85","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,47","2,50","4,43"
CEBOLA (kg),ATACADO,DF,"1,83","2,16","2,41","2,78","3,94","4,35","4,79","4,09","2,87","1,31","2,52","2,59"
COCO VERDE (un),ATACADO,DF,"1,20","1,37","1,52","1,38","1,33","1,40","1,40","1,40","1,28","1,20","1,20","1,20"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (10 kg),ATACADO,DF,,,,,,,,,,,,"22,00"
FARINHA DE TRIGO COMUM (10 kg),ATACADO,DF,,,,,,,,,,,,"23,90"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,DF,,,,,,,,,,,,"38,90"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,DF,,,,,,,,,,,,"35,50"
INHAME (kg),ATACADO,DF,"3,87","4,09","3,51","3,24","3,18","3,18","3,18","3,18","2,14","2,50","2,50","4,05"
LARANJA PERA (kg),ATACADO,DF,"0,75","0,75","0,74","0,82","0,84","0,75","0,75","0,75","0,87","0,90","0,99","1,00"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,DF,,,,,,,,,,,,"29,64"
MAMÃO FORMOSA (kg),ATACADO,DF,"2,11","1,73","1,84","2,25","1,92","1,66","2,24","2,31","2,08","2,00","2,38","2,50"
MARACUJÁ AZEDO (kg),ATACADO,DF,"3,24","2,39","3,15","3,44","2,02","2,53","2,46","3,02","4,01","4,82","5,20","4,51"
